Departamento;Provincia;Distrito;Latitud;Longitud
HUANCAVELICA;CHURCAMPA;CHURCAMPA;-12.7104979424;-74.3848767648
HUANCAVELICA;TAYACAJA;QUICHUAS;-12.4678263166;-74.7273932827
HUANCAVELICA;CHURCAMPA;ANCO;-12.6435331618;-74.5630534706
ICA;PISCO;HUANCANO;-13.5551913516;-75.6159107063
JUNIN;HUANCAYO;HUANCAN;-12.1105172146;-75.204098057
JUNIN;HUANCAYO;HUANCAYO;-11.9933232138;-75.0712799669
JUNIN;CONCEPCION;CONCEPCION;-11.91246164;-75.3135151628
JUNIN;HUANCAYO;INGENIO;-11.8537364374;-75.2229562717
JUNIN;CONCEPCION;NUEVE DE JULIO;-11.8898986971;-75.3146271739
JUNIN;HUANCAYO;SICAYA;-12.019057661;-75.2875089972
JUNIN;HUANCAYO;HUALHUAS;-11.9679755353;-75.2441203769
JUNIN;CONCEPCION;ACO;-11.9553365487;-75.397079679
JUNIN;HUANCAYO;HUASICANCHA;-12.3712238114;-75.2860890211
JUNIN;HUANCAYO;CHONGOS ALTO;-12.4856577947;-75.4372524394
JUNIN;HUANCAYO;CULLHUAS;-12.2517931022;-75.1547028589
JUNIN;HUANCAYO;HUACRAPUQUIO;-12.1866998598;-75.2093509224
JUNIN;HUANCAYO;CHUPURO;-12.2098289461;-75.2411322773
ANCASH;SANTA;COISHCO;-9.02758249842;-78.6184519092
AMAZONAS;UTCUBAMBA;CUMBA;-5.91672489962;-78.6077074477
AMAZONAS;CONDORCANQUI;NIEVA;-4.84542432042;-77.9303731793
AMAZONAS;CHACHAPOYAS;BALSAS;-6.80772633582;-77.9491658524
AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;-6.80889724453;-77.7987070278
AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;-6.57890315088;-77.7700023078
AMAZONAS;CHACHAPOYAS;MONTEVIDEO;-6.62810622185;-77.7183779094
AMAZONAS;RODRIGUEZ DE MENDOZA;LIMABAMBA;-6.55307936263;-77.5760311618
AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;-6.43557136262;-77.5305643458
AMAZONAS;CHACHAPOYAS;MAGDALENA;-6.42056600716;-77.8238173597
AMAZONAS;LUYA;LONGUITA;-6.40730433007;-78.0048091035
AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;-6.37280613919;-77.4389577729
AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;-6.49135071133;-77.4671568143
AMAZONAS;LUYA;COLCAMAR;-6.31003152114;-78.0106389441
AMAZONAS;LUYA;PROVIDENCIA;-6.30757148488;-78.2918478772
AMAZONAS;CHACHAPOYAS;SOLOCO;-6.30911425136;-77.746353803
AMAZONAS;CHACHAPOYAS;CHETO;-6.29796969244;-77.6771663575
AMAZONAS;CHACHAPOYAS;SONCHE;-6.17597398124;-77.7964045295
AMAZONAS;CHACHAPOYAS;HUANCAS;-6.15614501127;-77.8749791774
AMAZONAS;LUYA;CONILA;-6.12653479808;-78.1911941394
AMAZONAS;CHACHAPOYAS;QUINJALCA;-6.10816094252;-77.6854906461
AMAZONAS;BONGARA;VALERA;-6.08063389808;-77.869171342
PASCO;PASCO;CHAUPIMARCA;-10.7011694919;-76.2465887272
PASCO;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN;-10.5527119905;-76.2283152144
PASCO;DANIEL ALCIDES CARRION;CHACAYAN;-10.4795738934;-76.3925463813
PASCO;DANIEL ALCIDES CARRION;PAUCAR;-10.3408711164;-76.4172799738
SAN MARTIN;TOCACHE;UCHIZA;-8.35837550385;-76.3977378217
SAN MARTIN;TOCACHE;TOCACHE;-8.27741636246;-76.5462363132
SAN MARTIN;MARISCAL CACERES;CAMPANILLA;-7.65207120999;-76.80913945
SAN MARTIN;BELLAVISTA;HUALLAGA;-7.29432859863;-76.5686720517
SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA;-7.06444665135;-76.6565084575
SAN MARTIN;BELLAVISTA;SAN RAFAEL;-7.02649385047;-76.4956693111
SAN MARTIN;HUALLAGA;EL ESLABON;-6.99155537959;-76.7058137942
SAN MARTIN;PICOTA;SAN CRISTOBAL;-6.97850920087;-76.4288522797
CAJAMARCA;SAN MARCOS;JOSE SABOGAL;-7.22679216013;-77.9681835688
CAJAMARCA;CAJAMARCA;JESUS;-7.2983095532;-78.3666469179
APURIMAC;ANDAHUAYLAS;HUAYANA;-13.9895901153;-73.5509681907
APURIMAC;AYMARAES;CARAYBAMBA;-14.419368169;-73.0945034802
APURIMAC;ANTABAMBA;SABAINO;-14.3229723228;-72.9801581216
APURIMAC;GRAU;VIRUNDO;-14.2910555229;-72.6773356408
APURIMAC;AYMARAES;CHALHUANCA;-14.2942553193;-73.2292836062
APURIMAC;AYMARAES;YANACA;-14.2313252575;-73.1598036025
APURIMAC;GRAU;SAN ANTONIO;-14.1756497892;-72.6062424649
APURIMAC;GRAU;PATAYPAMPA;-14.2260594684;-72.7577387514
APURIMAC;AYMARAES;SAÑ‘AYCA;-14.3325663438;-73.3582653313
APURIMAC;GRAU;SANTA ROSA;-14.1259572465;-72.6604436773
APURIMAC;ANDAHUAYLAS;PAMPACHIRI;-14.2960428416;-73.4785255169
APURIMAC;GRAU;CHUQUIBAMBILLA;-14.1173718409;-72.7746262911
APURIMAC;GRAU;VILCABAMBA;-14.0786462597;-72.6362339363
APURIMAC;GRAU;MICAELA BASTIDAS;-14.139931374;-72.5746997389
APURIMAC;ANDAHUAYLAS;POMACOCHA;-14.0962804988;-73.4920982347
APURIMAC;AYMARAES;HUAYLLO;-14.0979375293;-73.2440329586
APURIMAC;ABANCAY;CHACOCHE;-13.9974263879;-72.9912887467
APURIMAC;ABANCAY;PICHIRHUA;-13.7847877077;-73.0317318137
CAJAMARCA;CELENDIN;JORGE CHAVEZ;-6.93951615063;-78.0694932067
CAJAMARCA;CONTUMAZA;CHILETE;-7.2563429841;-78.821664375
CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLED;-7.32766242051;-78.863398427
CAJAMARCA;CONTUMAZA;TANTARICA;-7.27531159475;-78.949852016
CAJAMARCA;SAN MIGUEL;BOLIVAR;-6.9759116547;-79.1624872618
CAJAMARCA;SAN MIGUEL;LLAPA;-6.89137200603;-78.7487037679
CAJAMARCA;SAN MIGUEL;NANCHOC;-7.00851773358;-79.2477747919
CAJAMARCA;SAN PABLO;SAN PABLO;-7.08601213214;-78.7857843502
CAJAMARCA;SAN PABLO;TUMBADEN;-6.98753855794;-78.6762048112
LA LIBERTAD;TRUJILLO;TRUJILLO;-8.11258569079;-79.0238590889
LA LIBERTAD;TRUJILLO;HUANCHACO;-8.00104630326;-79.0585452981
LA LIBERTAD;TRUJILLO;SALAVERRY;-8.25359293406;-78.8994037776
LA LIBERTAD;TRUJILLO;SIMBAL;-7.9183695748;-78.8270851334
LA LIBERTAD;ASCOPE;ASCOPE;-7.66089880461;-79.0820681884
LA LIBERTAD;ASCOPE;CHICAMA;-7.80497700664;-79.0082235365
LA LIBERTAD;ASCOPE;PAIJAN;-7.72873706327;-79.3021664675
LA LIBERTAD;OTUZCO;OTUZCO;-7.84872760724;-78.582110437
LA LIBERTAD;OTUZCO;HUARANCHAL;-7.69045452769;-78.4517382508
LA LIBERTAD;VIRU;VIRU;-8.35330369503;-78.7352552612
LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEBAMBA;-8.12796551154;-77.9808114883
AMAZONAS;LUYA;SANTA CATALINA;-6.05696468023;-78.0935157786
AMAZONAS;RODRIGUEZ DE MENDOZA;VISTA ALEGRE;-6.20719940523;-77.3342252094
AMAZONAS;LUYA;SAN JERONIMO;-6.00459367434;-78.0458068791
AMAZONAS;BONGARA;SAN CARLOS;-5.99638868782;-77.8790594036
AMAZONAS;CHACHAPOYAS;ASUNCION;-5.99613253802;-77.7432040507
AMAZONAS;BONGARA;SHIPASBAMBA;-5.88374674985;-78.052089155
AMAZONAS;BONGARA;FLORIDA;-5.82360433687;-77.9592017998
AMAZONAS;BONGARA;COROSHA;-5.81751877399;-77.8107241958
AMAZONAS;UTCUBAMBA;EL MILAGRO;-5.71731096228;-78.6112459364
AMAZONAS;BAGUA;EL PARCO;-5.62263826358;-78.4739696775
AMAZONAS;BAGUA;ARAMANGO;-5.38043114766;-78.4483373822
LORETO;REQUENA;MAQUIA;-6.38533315492;-74.7295113102
LORETO;REQUENA;SOPLIN;-6.32702643751;-73.7507104043
LORETO;MAYNAS;IQUITOS;-3.78227309811;-73.4326314367
LORETO;MAYNAS;FERNANDO LORES;-4.27912451494;-73.1148146434
LORETO;LORETO;URARINAS;-4.27492211676;-75.4846662463
LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;-3.6774966753;-70.8361347615
LORETO;MARISCAL RAMON CASTILLA;PEBAS;-3.4327117783;-71.9646746097
LORETO;MARISCAL RAMON CASTILLA;YAVARI;-4.47746309401;-72.0331143036
LORETO;REQUENA;YAQUERANA;-5.75171282541;-73.344436466
LORETO;UCAYALI;VARGAS GUERRA;-6.93193005102;-75.0943127098
LORETO;DATEM DEL MARAÑON;MANSERICHE;-4.7275964226;-77.5185118696
SAN MARTIN;MARISCAL CACERES;HUICUNGO;-7.25928174968;-77.3215754538
SAN MARTIN;MARISCAL CACERES;PACHIZA;-6.96930293716;-77.0432954389
SAN MARTIN;HUALLAGA;SAPOSOA;-6.88883849625;-76.8737539605
SAN MARTIN;MOYOBAMBA;HABANA;-6.08890186407;-77.1000937024
SAN MARTIN;PICOTA;PILLUANA;-6.78342256111;-76.2689700507
SAN MARTIN;PICOTA;TRES UNIDOS;-6.81743258632;-76.1286175266
SAN MARTIN;EL DORADO;SAN JOSE DE SISA;-6.61165135243;-76.7202348532
SAN MARTIN;SAN MARTIN;JUAN GUERRA;-6.62125836355;-76.3506792743
SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;-6.47725901212;-76.2722677194
SAN MARTIN;SAN MARTIN;MORALES;-6.50804787426;-76.4169957393
SAN MARTIN;LAMAS;LAMAS;-6.39906025283;-76.5260419804
SAN MARTIN;LAMAS;SHANAO;-6.40813284213;-76.5778508165
SAN MARTIN;LAMAS;TABALOSOS;-6.38865034392;-76.6552378213
SAN MARTIN;LAMAS;ALONSO DE ALVARADO;-6.31131377602;-76.7729484432
SAN MARTIN;MOYOBAMBA;SORITOR;-6.27274273165;-77.0541424984
SAN MARTIN;LAMAS;PINTO RECODO;-6.15775119087;-76.712942475
SAN MARTIN;LAMAS;SAN ROQUE DE CUMBAZA;-6.20374626467;-76.538562369
SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-5.76832541083;-77.1699048002
SAN MARTIN;RIOJA;PARDO MIGUEL;-5.74870712093;-77.6341466575
CAJAMARCA;CUTERVO;CALLAYUC;-6.12741096746;-78.9309468464
LIMA;HUAROCHIRI;MARIATANA;-12.2616369343;-76.3653202996
LIMA;HUAROCHIRI;SAN BARTOLOME;-11.9140806003;-76.5014098037
LIMA;HUAROCHIRI;SAN JUAN DE IRIS;-11.718968603;-76.4690906614
LIMA;HUAROCHIRI;SAN MATEO;-11.8197846868;-76.2189828479
LIMA;HUAROCHIRI;SAN PEDRO DE HUANCAYRE;-12.0867091501;-76.1966380546
LIMA;HUAROCHIRI;SANTIAGO DE TUNA;-11.9780616838;-76.5284597245
LIMA;YAUYOS;HONGOS;-12.7664935936;-75.6728381105
LIMA;YAUYOS;TUPE;-12.6902905293;-75.7360981401
LIMA;YAUYOS;VIÑAC;-12.8875592348;-75.7704274289
LIMA;HUARAL;ATAVILLOS BAJO;-11.3464536297;-76.7610537145
CAJAMARCA;SANTA CRUZ;SEXI;-6.58558501491;-79.0363568143
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;-6.73982967053;-79.8425872766
LAMBAYEQUE;FERREÑAFE;INCAHUASI;-6.23120472577;-79.3871260586
LAMBAYEQUE;CHICLAYO;PICSI;-6.71639249456;-79.7725775674
LAMBAYEQUE;CHICLAYO;PIMENTEL;-6.79943333042;-79.9035375985
LAMBAYEQUE;CHICLAYO;POMALCA;-6.7817538872;-79.7590375825
LAMBAYEQUE;CHICLAYO;PUCALA;-6.79462920259;-79.5137262547
LAMBAYEQUE;FERREÑAFE;FERREÑAFE;-6.62050180317;-79.7911632795
LAMBAYEQUE;FERREÑAFE;PUEBLO NUEVO;-6.62989787975;-79.8244314908
LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;-6.67395784729;-79.9328976163
LAMBAYEQUE;LAMBAYEQUE;MOCHUMI;-6.5628193315;-79.8875151121
LAMBAYEQUE;LAMBAYEQUE;SAN JOSE;-6.76605963038;-79.9369149137
LAMBAYEQUE;LAMBAYEQUE;TUCUME;-6.50330862013;-79.8762753274
CAJAMARCA;HUALGAYOC;CHUGUR;-6.68551917642;-78.7076814974
PIURA;SULLANA;SALITRAL;-4.83829981961;-80.6832530866
PIURA;SECHURA;SECHURA;-5.91946876249;-80.6604774584
PIURA;PIURA;LA ARENA;-5.30899082575;-80.7625713371
ICA;PISCO;HUMAY;-13.7440844282;-75.8179854907
ICA;PISCO;INDEPENDENCIA;-13.6468601048;-76.0129967547
TACNA;JORGE BASADRE;ILABAYA;-17.3837602711;-70.5709798071
TACNA;JORGE BASADRE;ITE;-17.8035161755;-70.9329951453
MOQUEGUA;MARISCAL NIETO;MOQUEGUA;-17.2292211754;-71.0612372747
MOQUEGUA;MARISCAL NIETO;SAMEGUA;-17.1566784516;-70.8526004078
MOQUEGUA;MARISCAL NIETO;SAN CRISTOBAL;-16.6633973295;-70.6446532952
MOQUEGUA;MARISCAL NIETO;TORATA;-16.9981190442;-70.7383213374
MOQUEGUA;GENERAL SANCHEZ CERRO;OMATE;-16.6466473274;-70.9629954573
MOQUEGUA;GENERAL SANCHEZ CERRO;CHOJATA;-16.4570196196;-70.5712518191
MOQUEGUA;GENERAL SANCHEZ CERRO;ICHUÑ‘A;-16.1882307942;-70.4947181066
TACNA;TACNA;SAMA;-17.9570154522;-70.6676980665
TACNA;CANDARAVE;CANDARAVE;-17.0419322251;-70.2478566082
TACNA;CANDARAVE;CURIBAYA;-17.3941320557;-70.333878019
TACNA;TACNA;ALTO DE LA ALIANZA;-17.8333560868;-70.278895919
LA LIBERTAD;PACASMAYO;JEQUETEPEQUE;-7.35019744094;-79.5470908418
LA LIBERTAD;PACASMAYO;SAN JOSE;-7.36981082284;-79.3856709871
LA LIBERTAD;PATAZ;BULDIBUYO;-8.12440738373;-77.3827555524
LA LIBERTAD;PATAZ;CHILLIA;-8.16083270321;-77.520896839
LA LIBERTAD;PATAZ;HUANCASPATA;-8.43914776739;-77.2681947173
LA LIBERTAD;ASCOPE;CASA GRANDE;-7.57668497424;-79.1949417302
LA LIBERTAD;BOLIVAR;CONDORMARCA;-7.5615634866;-77.5975524238
LA LIBERTAD;BOLIVAR;LONGOTEA;-7.05649072848;-77.9101186427
LA LIBERTAD;BOLIVAR;UCUNCHA;-7.15323377282;-77.8505971104
LA LIBERTAD;OTUZCO;SALPO;-8.03289551674;-78.6362747403
LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;-7.48357163078;-79.4048785917
LA LIBERTAD;VIRU;CHAO;-8.5598939499;-78.5064136854
LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;-7.82673345932;-78.0460792301
LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;-8.34914027599;-78.2446123387
UCAYALI;ATALAYA;RAYMONDI;-10.5861738861;-73.4365950838
UCAYALI;ATALAYA;TAHUANIA;-9.97143690744;-73.8269401957
UCAYALI;CORONEL PORTILLO;IPARIA;-9.44298791367;-74.1372239891
UCAYALI;PADRE ABAD;ALEXANDER VON HUMBOLDT;-8.82493349566;-75.0479831451
UCAYALI;PADRE ABAD;IRAZOLA;-8.95050762848;-75.2799078205
UCAYALI;CORONEL PORTILLO;MASISEA;-8.9559122942;-73.6865428213
UCAYALI;PADRE ABAD;NESHUYA;-8.6413014233;-75.0490320513
UCAYALI;CORONEL PORTILLO;MANANTAY;-8.53843086463;-74.5091638823
UCAYALI;CORONEL PORTILLO;CALLERIA;-7.9650521055;-74.1601912672
CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;-7.32915847054;-78.1712484047
CAJAMARCA;CELENDIN;JOSE GALVEZ;-6.91989554313;-78.1587747201
HUANCAVELICA;HUANCAVELICA;MARISCAL CACERES;-12.5479207965;-74.9353060404
ANCASH;BOLOGNESI;HUAYLLACAYAN;-10.2469428869;-77.4107731566
AREQUIPA;CASTILLA;VIRACO;-15.6163735273;-72.5669024362
AREQUIPA;CAYLLOMA;CABANACONDE;-15.6746396599;-71.9594109174
AREQUIPA;CARAVELI;ATICO;-16.0530327788;-73.5382776399
AREQUIPA;CARAVELI;CAHUACHO;-15.5406472544;-73.4317580367
AREQUIPA;CARAVELI;CHAPARRA;-15.824856479;-73.9451650806
AREQUIPA;AREQUIPA;POLOBAYA;-16.6419870027;-71.3574226988
PIURA;SULLANA;MIGUEL CHECA;-5.04853532606;-80.7884238509
PIURA;SULLANA;SULLANA;-4.82550387478;-80.5461528069
PIURA;PAITA;LA HUACA;-5.06546281377;-80.9131599039
PUNO;YUNGUYO;CUTURAPI;-16.2930857115;-69.1805682336
PUNO;EL COLLAO;PILCUYO;-16.0958288275;-69.5086229084
PUNO;PUNO;SAN ANTONIO;-16.08027615;-70.3023604225
PUNO;EL COLLAO;ILAVE;-16.2402084124;-69.6780856122
CUSCO;ESPINAR;ALTO PICHIGUA;-14.7379204786;-71.2226636837
ICA;ICA;SALAS;-13.9217602249;-75.875777144
ICA;ICA;SAN JOSE DE LOS MOLINOS;-13.8820628417;-75.6124134639
CUSCO;ANTA;ZURITE;-13.4657228107;-72.2466193703
CUSCO;PAUCARTAMBO;CAICAY;-13.5643066449;-71.6764485333
AYACUCHO;HUANTA;HUANTA;-12.912033641;-74.2114537189
AYACUCHO;HUANTA;AYAHUANCO;-12.5314939118;-74.3053631401
AYACUCHO;HUANTA;SIVIA;-12.603824201;-73.9964474994
AYACUCHO;LA MAR;LUIS CARRANZA;-13.2393806683;-73.8910041281
HUANCAVELICA;TAYACAJA;TINTAY PUNCU;-12.1771180917;-74.5039738402
HUANCAVELICA;TAYACAJA;HUACHOCOLPA;-12.0566576972;-74.5458128707
HUANCAVELICA;TAYACAJA;ACOSTAMBO;-12.4126821799;-75.0117600365
HUANCAVELICA;HUAYTARA;HUAYTARA;-13.6535442795;-75.3927504042
HUANCAVELICA;HUAYTARA;QUITO-ARMA;-13.5386390085;-75.4060134827
HUANCAVELICA;HUAYTARA;PILPICHACA;-13.409545632;-74.9462022248
APURIMAC;AYMARAES;TORAYA;-14.0246553019;-73.3137272468
LORETO;MAYNAS;MAZAN;-2.99371921116;-73.7521533435
LORETO;ALTO AMAZONAS;BALSAPUERTO;-5.73762657304;-76.586618181
LORETO;LORETO;PARINARI;-5.03894572276;-74.8635630456
LORETO;LORETO;TROMPETEROS;-3.19632349973;-75.8368781523
LORETO;PUTUMAYO;PUTUMAYO;-2.46882935763;-72.7839101588
LORETO;MAYNAS;TORRES CAUSANA;-1.38887984302;-74.8928947375
LORETO;MAYNAS;BELEN;-3.81159848866;-73.211977827
LORETO;PUTUMAYO;TENIENTE MANUEL CLAVERO;-0.655314747835;-74.7316149785
LORETO;ALTO AMAZONAS;YURIMAGUAS;-5.845879927;-76.1615819603
CAJAMARCA;JAEN;SAN FELIPE;-5.78648012141;-79.3102148403
TACNA;TARATA;ESTIQUE;-17.6237011036;-70.0251115519
ANCASH;RECUAY;RECUAY;-9.70646496248;-77.4474301891
ANCASH;SANTA;MORO;-9.16329120058;-78.1239712816
HUANUCO;HUANUCO;SAN FRANCISCO DE CAYRAN;-9.99675481003;-76.3305286118
APURIMAC;ANDAHUAYLAS;KISHUARA;-13.6652521854;-73.1624793539
CUSCO;CUSCO;CCORCA;-13.5895653192;-72.0871067901
ANCASH;BOLOGNESI;CHIQUIAN;-10.1781712648;-77.1792370892
JUNIN;JAUJA;MOLINOS;-11.5942167079;-75.3392730069
JUNIN;CONCEPCION;COMAS;-11.6654986427;-75.0489858216
JUNIN;JAUJA;POMACANCHA;-11.632890512;-75.6891760158
MADRE DE DIOS;TAMBOPATA;LABERINTO;-12.5133219675;-69.923348609
MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;-12.003689757;-69.5393094694
MADRE DE DIOS;TAHUAMANU;TAHUAMANU;-11.6796308722;-69.5319944305
MADRE DE DIOS;TAHUAMANU;IBERIA;-11.435093654;-69.6792725153
LIMA;CAÑETE;CHILCA;-12.4298170936;-76.6299425206
HUANCAVELICA;HUAYTARA;SAN FRANCISCO DE SANGAYAICO;-13.7819471763;-75.2807748592
LAMBAYEQUE;CHICLAYO;NUEVA ARICA;-6.93129391761;-79.370808932
AREQUIPA;CAYLLOMA;TUTI;-15.4830667533;-71.5976135152
AREQUIPA;CAYLLOMA;MAJES;-16.352850816;-72.2963698702
AREQUIPA;CONDESUYOS;CHUQUIBAMBA;-16.0433802066;-72.7208598976
AREQUIPA;CONDESUYOS;ANDARAY;-15.8525307766;-72.8439524754
AREQUIPA;CONDESUYOS;SALAMANCA;-15.4061671339;-72.6974434801
AREQUIPA;CASTILLA;TIPAN;-15.7507677635;-72.4996836259
PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;-5.02407797752;-79.3657181949
PUNO;HUANCANE;HUATASANI;-15.0189301739;-69.7996162366
PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;-15.0299953413;-70.3227287983
AYACUCHO;CANGALLO;LOS MOROCHUCOS;-13.4942259635;-74.2256614943
AYACUCHO;VILCAS HUAMAN;VISCHONGO;-13.5537107918;-74.0136910864
AYACUCHO;CANGALLO;CHUSCHI;-13.4931307113;-74.4362054181
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;-5.83884192879;-78.4399998329
PASCO;DANIEL ALCIDES CARRION;VILCABAMBA;-10.5357745737;-76.4479921721
PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;-10.5629051884;-76.5724465417
PASCO;OXAPAMPA;OXAPAMPA;-10.6504221042;-75.3708211419
PASCO;OXAPAMPA;VILLA RICA;-10.6341978955;-75.1759141292
PASCO;OXAPAMPA;HUANCABAMBA;-10.3904930522;-75.6386673998
PASCO;OXAPAMPA;POZUZO;-10.1327185127;-75.5862719412
LIMA;HUAURA;HUALMAY;-11.0927777245;-77.6069515185
LIMA;YAUYOS;CACRA;-12.7662258592;-75.7479684802
LIMA;CANTA;HUAROS;-11.4013131899;-76.5023985978
UCAYALI;CORONEL PORTILLO;CAMPOVERDE;-8.52056708932;-74.8455071414
UCAYALI;CORONEL PORTILLO;NUEVA REQUENA;-8.16313254805;-75.0147672818
AMAZONAS;BAGUA;COPALLIN;-5.64770489666;-78.3997567069
AREQUIPA;CARAVELI;LOMAS;-15.3867619194;-74.9351417037
AREQUIPA;CARAVELI;YAUCA;-15.6335217512;-74.4287684195
AREQUIPA;CASTILLA;APLAO;-16.0272374849;-72.5682329026
AREQUIPA;CASTILLA;HUANCARQUI;-16.0124011753;-72.3681869262
CAJAMARCA;SAN MIGUEL;SAN GREGORIO;-7.11798066546;-79.1609783769
LAMBAYEQUE;CHICLAYO;ETEN;-6.93048338399;-79.8157880727
LAMBAYEQUE;CHICLAYO;SANTA ROSA;-6.88074604367;-79.9042597548
LIMA;OYON;CAUJUL;-10.7564012939;-76.9866870323
LIMA;BARRANCA;PARAMONGA;-10.4864496507;-77.7421659301
LIMA;BARRANCA;SUPE;-10.8096115426;-77.5623061372
LIMA;BARRANCA;SUPE PUERTO;-10.7852466114;-77.7256801903
ANCASH;BOLOGNESI;ABELARDO PARDO LEZAMETA;-10.3099490535;-77.1597589323
ANCASH;BOLOGNESI;COLQUIOC;-10.3013918881;-77.5855342168
ANCASH;BOLOGNESI;MANGAS;-10.3609279446;-77.1047459518
ANCASH;HUARAZ;INDEPENDENCIA;-9.47135875601;-77.4847154667
ANCASH;ANTONIO RAYMONDI;MIRGAS;-9.11603713332;-77.1129242201
ANCASH;CORONGO;CORONGO;-8.54891506345;-77.929033096
AREQUIPA;CAYLLOMA;COPORAQUE;-15.5913243168;-71.6412266887
AREQUIPA;CAYLLOMA;HUAMBO;-15.7962503592;-72.1604833177
AREQUIPA;CAYLLOMA;LARI;-15.4799475721;-71.7604455286
AREQUIPA;LA UNION;COTAHUASI;-15.2763158225;-72.8614598463
AREQUIPA;LA UNION;TOMEPAMPA;-15.2132677682;-72.7853030622
AREQUIPA;AREQUIPA;QUEQUEÑA;-16.5441753088;-71.4432130304
AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;-16.193846032;-71.0971199
AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;-16.2676895288;-72.0632250939
AREQUIPA;AREQUIPA;SOCABAYA;-16.4736420062;-71.5346798289
AREQUIPA;CAMANA;JOSE MARIA QUIMPER;-16.596490256;-72.7366062121
AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;-16.0782627213;-73.136117902
AREQUIPA;CAMANA;MARISCAL CACERES;-16.4556299046;-72.8322579869
AREQUIPA;CAMANA;OCOÑA;-16.2779873205;-73.0109214809
AREQUIPA;CARAVELI;ACARI;-15.3416747755;-74.5582430803
CUSCO;CUSCO;WANCHAQ;-13.5316820555;-71.9506764361
AREQUIPA;AREQUIPA;PAUCARPATA;-16.4200501582;-71.4779818812
AREQUIPA;ISLAY;ISLAY;-16.8763346172;-72.1022326181
AYACUCHO;HUANTA;UCHURACCAY;-12.7845330196;-74.0931800693
CUSCO;LA CONVENCION;INKAWASI;-13.3019398974;-73.2089779468
CUSCO;LA CONVENCION;VILLA VIRGEN;-13.0543891214;-73.3397647189
APURIMAC;CHINCHEROS;CHINCHEROS;-13.5186387979;-73.7481770688
PIURA;HUANCABAMBA;HUANCABAMBA;-5.19688581072;-79.4973311446
PIURA;MORROPON;LA MATANZA;-5.36770193377;-80.0828694769
